year,month,day,dep_time,sched_dep_time,dep_delay
2013,6,19,1249,1250,-1
2013,6,19,1316,1330,-14
2013,6,19,1333,1340,-7
2013,6,19,1359,1347,12
2013,6,19,1435,1420,15
2013,6,19,1453,1455,-2
2013,6,19,1501,1435,26
2013,6,19,1521,1520,1
2013,6,19,1535,1540,-5
2013,6,19,1553,1559,-6
2013,6,19,1604,1553,11
2013,6,19,1626,1629,-3
2013,6,19,1645,1555,50
2013,6,19,1659,1700,-1
2013,6,19,1719,1721,-2
2013,6,19,1731,1731,0
2013,6,19,1748,1755,-7
2013,6,19,1809,1800,9
2013,6,19,1827,1829,-2
2013,6,19,1851,1825,26
2013,6,19,1911,1915,-4
2013,6,19,1927,1928,-1
2013,6,19,1946,1955,-9
2013,6,19,2007,1830,97
2013,6,19,2028,2030,-2
2013,6,19,2051,2030,21
2013,6,19,2124,2129,-5
2013,6,19,2211,2124,47
2013,6,19,,1300,
2013,6,20,554,600,-6
2013,6,20,604,611,-7
2013,6,20,625,630,-5
2013,6,20,643,645,-2
2013,6,20,657,700,-3
2013,6,20,715,715,0
2013,6,20,740,740,0
2013,6,20,753,800,-7
2013,6,20,802,811,-9
2013,6,20,821,825,-4
2013,6,20,842,840,2
2013,6,20,856,900,-4
2013,6,20,915,915,0
2013,6,20,945,945,0
2013,6,20,1000,1000,0
2013,6,20,1026,1029,-3
2013,6,20,1052,1100,-8
2013,6,20,1117,1120,-3
2013,6,20,1148,1155,-7
2013,6,20,1157,1200,-3
2013,6,20,1240,1229,11
2013,6,20,1257,1300,-3
2013,6,20,1324,1259,25
2013,6,20,1346,1347,-1
2013,6,20,1415,1420,-5
2013,6,20,1441,1442,-1
2013,6,20,1452,1455,-3
2013,6,20,1504,1455,9
2013,6,20,1522,1525,-3
2013,6,20,1539,1530,9
2013,6,20,1555,1540,15
2013,6,20,1609,1545,24
2013,6,20,1626,1620,6
2013,6,20,1650,1645,5
2013,6,20,1700,1700,0
2013,6,20,1716,1720,-4
2013,6,20,1736,1727,9
2013,6,20,1752,1706,46
2013,6,20,1816,1819,-3
2013,6,20,1828,1830,-2
2013,6,20,1852,1845,7
2013,6,20,1909,1900,9
2013,6,20,1928,1930,-2
2013,6,20,1950,1959,-9
2013,6,20,2003,1920,43
2013,6,20,2033,2001,32
2013,6,20,2052,2059,-7
2013,6,20,2122,2130,-8
2013,6,20,2149,2135,14
2013,6,20,,630,
2013,6,21,556,600,-4
2013,6,21,606,609,-3
2013,6,21,627,634,-7
2013,6,21,644,645,-1
2013,6,21,659,700,-1
2013,6,21,720,720,0
2013,6,21,740,755,-15
2013,6,21,754,800,-6
2013,6,21,810,705,65
2013,6,21,822,825,-3
2013,6,21,840,830,10
2013,6,21,857,900,-3
2013,6,21,915,920,-5
2013,6,21,948,955,-7
2013,6,21,1008,1012,-4
2013,6,21,1033,1029,4
2013,6,21,1054,1057,-3
2013,6,21,1112,1113,-1
2013,6,21,1147,1155,-8
2013,6,21,1201,1200,1
2013,6,21,1241,1245,-4
2013,6,21,1256,1259,-3
2013,6,21,1328,1330,-2
2013,6,21,1355,1355,0
2013,6,21,1424,1340,44
2013,6,21,1442,1443,-1
2013,6,21,1454,1455,-1
2013,6,21,1507,1459,8
2013,6,21,1524,1455,29
2013,6,21,1543,1540,3
2013,6,21,1600,1555,5
2013,6,21,1622,1620,2
2013,6,21,1639,1629,10
2013,6,21,1658,1705,-7
2013,6,21,1711,1709,2
2013,6,21,1732,1734,-2
2013,6,21,1750,1640,70
2013,6,21,1812,1720,52
2013,6,21,1826,1830,-4
2013,6,21,1850,1700,110
2013,6,21,1909,1905,4
2013,6,21,1925,1930,-5
2013,6,21,1946,1955,-9
2013,6,21,2005,1721,164
2013,6,21,2024,2029,-5
2013,6,21,2052,2059,-7
2013,6,21,2119,2059,20
2013,6,21,2139,2130,9
2013,6,21,2246,2245,1
2013,6,22,548,545,3
2013,6,22,606,610,-4
2013,6,22,630,631,-1
2013,6,22,653,700,-7
2013,6,22,712,715,-3
2013,6,22,734,744,-10
2013,6,22,752,800,-8
2013,6,22,811,815,-4
2013,6,22,827,837,-10
2013,6,22,848,853,-5
2013,6,22,905,830,35
2013,6,22,932,939,-7
2013,6,22,954,959,-5
2013,6,22,1029,1030,-1
2013,6,22,1054,1025,29
2013,6,22,1120,1125,-5
2013,6,22,1154,1159,-5
2013,6,22,1227,1230,-3
2013,6,22,1254,1300,-6
2013,6,22,1315,1200,75
2013,6,22,1347,1245,62
2013,6,22,1417,1321,56
2013,6,22,1446,1440,6
2013,6,22,1454,1500,-6
2013,6,22,1509,1510,-1
2013,6,22,1529,1520,9
2013,6,22,1555,1550,5
2013,6,22,1616,1620,-4
2013,6,22,1636,1640,-4
2013,6,22,1702,1655,7
2013,6,22,1723,1730,-7
2013,6,22,1752,1755,-3
2013,6,22,1817,1805,12
2013,6,22,1837,1810,27
2013,6,22,1855,1855,0
2013,6,22,1922,1855,27
2013,6,22,1943,1609,214
2013,6,22,2006,2007,-1
2013,6,22,2054,2100,-6
2013,6,22,2138,2140,-2
2013,6,22,2327,2135,112
2013,6,23,557,600,-3
2013,6,23,622,611,11
2013,6,23,645,647,-2
2013,6,23,701,700,1
2013,6,23,727,730,-3
2013,6,23,747,800,-13
2013,6,23,800,800,0
2013,6,23,818,825,-7
2013,6,23,838,815,23
2013,6,23,903,900,3
2013,6,23,929,930,-1
2013,6,23,950,955,-5
2013,6,23,1025,1025,0
2013,6,23,1054,1044,10
2013,6,23,1114,1030,44
2013,6,23,1151,1154,-3
2013,6,23,1203,1210,-7
2013,6,23,1239,1245,-6
2013,6,23,1258,1300,-2
2013,6,23,1322,1315,7
2013,6,23,1351,1345,6
2013,6,23,1414,1407,7
2013,6,23,1442,1450,-8
2013,6,23,1457,1500,-3
2013,6,23,1510,1520,-10
2013,6,23,1526,1530,-4
2013,6,23,1551,1550,1
2013,6,23,1605,1605,0
2013,6,23,1622,1620,2
2013,6,23,1640,1636,4
2013,6,23,1700,1700,0
2013,6,23,1723,1725,-2
2013,6,23,1741,1710,31
2013,6,23,1759,1759,0
2013,6,23,1820,1830,-10
2013,6,23,1832,1820,12
2013,6,23,1856,1859,-3
2013,6,23,1914,1916,-2
2013,6,23,1940,1940,0
2013,6,23,2000,2000,0
2013,6,23,2020,2026,-6
2013,6,23,2037,2001,36
2013,6,23,2055,2051,4
2013,6,23,2128,2119,9
2013,6,23,2200,2120,40
2013,6,23,2309,2300,9
2013,6,24,40,2120,200
2013,6,24,555,600,-5
2013,6,24,607,600,7
2013,6,24,627,629,-2
2013,6,24,643,647,-4
2013,6,24,656,700,-4
2013,6,24,713,635,38
2013,6,24,733,743,-10
2013,6,24,751,800,-9
2013,6,24,800,800,0
2013,6,24,818,820,-2
2013,6,24,836,840,-4
2013,6,24,857,850,7
2013,6,24,917,915,2
2013,6,24,942,940,2
2013,6,24,1005,1007,-2
2013,6,24,1031,959,32
2013,6,24,1058,1100,-2
2013,6,24,1115,1115,0
2013,6,24,1148,1151,-3
2013,6,24,1200,1200,0
2013,6,24,1243,1030,133
2013,6,24,1301,1237,24
2013,6,24,1332,1315,17
2013,6,24,1357,1357,0
2013,6,24,1431,1429,2
2013,6,24,1455,1319,96
2013,6,24,1517,1455,22
2013,6,24,1555,1550,5
2013,6,24,1621,1625,-4
2013,6,24,1657,1630,27
2013,6,24,1720,1720,0
2013,6,24,1746,1455,171
2013,6,24,1827,1435,232
2013,6,24,1849,1855,-6
2013,6,24,1921,1845,36
2013,6,24,1940,1900,40
2013,6,24,2001,1935,26
2013,6,24,2034,1829,125
2013,6,24,2103,1635,268
2013,6,24,2127,1800,207
2013,6,24,2157,1910,167
2013,6,24,2240,2110,90
2013,6,24,2331,2023,188
2013,6,24,,2100,
2013,6,24,,1450,
2013,6,24,,2045,
2013,6,24,,1829,
2013,6,24,,1615,
2013,6,24,,2225,
2013,6,25,553,600,-7
2013,6,25,607,608,-1
2013,6,25,628,630,-2
2013,6,25,644,643,1
2013,6,25,659,700,-1
2013,6,25,723,730,-7
2013,6,25,745,745,0
2013,6,25,756,750,6
2013,6,25,809,816,-7
2013,6,25,827,830,-3
2013,6,25,850,850,0
2013,6,25,908,915,-7
2013,6,25,927,820,67
2013,6,25,955,1000,-5
2013,6,25,1026,1030,-4
2013,6,25,1045,848,117
2013,6,25,1115,1115,0
2013,6,25,1140,1124,16
2013,6,25,1157,1200,-3
2013,6,25,1217,1159,18
2013,6,25,1254,1259,-5
2013,6,25,1315,1235,40
2013,6,25,1337,1255,42
2013,6,25,1406,1330,36
2013,6,25,1430,1429,1
2013,6,25,1453,1450,3
2013,6,25,1506,1455,11
2013,6,25,1532,1503,29
2013,6,25,1553,1550,3
2013,6,25,1605,1527,38
2013,6,25,1619,1430,109
2013,6,25,1641,1625,16
2013,6,25,1710,1710,0
2013,6,25,1733,1545,108
2013,6,25,1757,1621,96
2013,6,25,1822,1825,-3
2013,6,25,1844,1720,84
2013,6,25,1912,1830,42
2013,6,25,1937,1925,12
2013,6,25,1956,1653,183
2013,6,25,2023,2025,-2
2013,6,25,2057,2100,-3
2013,6,25,2129,1930,119
2013,6,25,2155,2049,66
2013,6,25,2225,2124,61
2013,6,25,2251,1800,291
2013,6,25,2331,2115,136
2013,6,25,,2105,
2013,6,25,,1700,
2013,6,26,46,2359,47
2013,6,26,557,600,-3
2013,6,26,611,615,-4
2013,6,26,631,630,1
2013,6,26,656,648,8
2013,6,26,702,630,32
2013,6,26,729,730,-1
2013,6,26,748,750,-2
2013,6,26,800,800,0
2013,6,26,814,815,-1
2013,6,26,835,840,-5
2013,6,26,856,900,-4
2013,6,26,913,915,-2
2013,6,26,942,945,-3
2013,6,26,1002,1007,-5
2013,6,26,1035,955,40
2013,6,26,1056,1100,-4
2013,6,26,1120,1124,-4
2013,6,26,1152,1155,-3
2013,6,26,1205,1209,-4
2013,6,26,1240,1245,-5
2013,6,26,1257,1255,2
2013,6,26,1321,1328,-7
2013,6,26,1342,1345,-3
2013,6,26,1416,1359,17
2013,6,26,1445,1415,30
2013,6,26,1457,1500,-3
2013,6,26,1515,1455,20
2013,6,26,1536,1520,16
2013,6,26,1557,1555,2
2013,6,26,1620,1545,35
2013,6,26,1641,1604,37
2013,6,26,1657,1619,38
2013,6,26,1715,1720,-5
2013,6,26,1730,1735,-5
2013,6,26,1746,1659,47
2013,6,26,1805,1700,65
2013,6,26,1825,1829,-4
2013,6,26,1853,1836,17
2013,6,26,1910,1900,10
2013,6,26,1931,1759,92
2013,6,26,1957,2000,-3
2013,6,26,2022,1855,87
2013,6,26,2056,2045,11
2013,6,26,2126,2001,85
2013,6,26,2205,2050,75
2013,6,26,2233,2155,38
2013,6,26,2332,2300,32
2013,6,26,,1325,
2013,6,26,,1200,
2013,6,27,36,1920,316
2013,6,27,553,600,-7
2013,6,27,602,600,2
2013,6,27,624,620,4
2013,6,27,637,634,3
2013,6,27,655,655,0
2013,6,27,705,706,-1
2013,6,27,729,730,-1
2013,6,27,748,750,-2
2013,6,27,757,800,-3
2013,6,27,817,818,-1
2013,6,27,834,745,49
2013,6,27,853,900,-7
2013,6,27,907,830,37
2013,6,27,935,940,-5
2013,6,27,959,1900,899
2013,6,27,1024,1017,7
2013,6,27,1051,1055,-4
2013,6,27,1114,1038,36
2013,6,27,1149,1030,79
2013,6,27,1201,1057,64
2013,6,27,1235,1230,5
2013,6,27,1256,1300,-4
2013,6,27,1322,1255,27
2013,6,27,1349,1345,4
2013,6,27,1430,1300,90
2013,6,27,1451,1450,1
2013,6,27,1507,1455,12
2013,6,27,1522,1500,22
2013,6,27,1547,1530,17
2013,6,27,1614,1600,14
2013,6,27,1626,1615,11
2013,6,27,1651,1700,-9
2013,6,27,1708,1700,8
2013,6,27,1733,1730,3
2013,6,27,1757,1655,62
2013,6,27,1829,1635,114
2013,6,27,1857,1836,21
2013,6,27,1927,1930,-3
2013,6,27,1946,1800,106
2013,6,27,2001,1916,45
2013,6,27,2042,1920,82
2013,6,27,2146,1800,226
2013,6,27,2242,1825,257
2013,6,27,2336,1829,307
2013,6,27,,2105,
2013,6,27,,1935,
2013,6,27,,1900,
2013,6,27,,1911,
2013,6,27,,2030,
2013,6,28,51,2015,276
2013,6,28,544,545,-1
2013,6,28,606,600,6
2013,6,28,625,625,0
2013,6,28,646,648,-2
2013,6,28,659,700,-1
2013,6,28,719,630,49
2013,6,28,745,745,0
2013,6,28,757,800,-3
2013,6,28,820,805,15
2013,6,28,839,836,3
2013,6,28,857,858,-1
2013,6,28,914,730,104
2013,6,28,943,940,3
2013,6,28,1005,1000,5
2013,6,28,1031,1040,-9
2013,6,28,1056,1100,-4
2013,6,28,1125,1124,1
2013,6,28,1150,1115,35
2013,6,28,1202,1110,52
2013,6,28,1245,1245,0
2013,6,28,1300,1231,29
2013,6,28,1327,1327,0
2013,6,28,1357,1357,0
2013,6,28,1424,1427,-3
2013,6,28,1455,1500,-5
2013,6,28,1513,1300,133
2013,6,28,1537,1540,-3
2013,6,28,1556,1559,-3
2013,6,28,1615,1615,0
2013,6,28,1634,1530,64
2013,6,28,1702,1700,2
2013,6,28,1727,1654,33
2013,6,28,1755,1630,85
2013,6,28,1826,1755,31
2013,6,28,1856,1829,27
2013,6,28,1929,1830,59
2013,6,28,2000,1916,44
2013,6,28,2032,1825,127
2013,6,28,2106,1859,127
2013,6,28,2203,1915,168
2013,6,28,2230,2029,121
2013,6,28,2316,2145,91
2013,6,28,,1100,
2013,6,28,,745,
2013,6,28,,2045,
2013,6,28,,1855,
2013,6,28,,1703,
2013,6,28,,1910,
2013,6,29,11,2300,71
2013,6,29,600,600,0
2013,6,29,625,630,-5
2013,6,29,642,645,-3
2013,6,29,701,655,6
2013,6,29,728,730,-2
2013,6,29,755,800,-5
2013,6,29,813,815,-2
2013,6,29,829,800,29
2013,6,29,856,900,-4
2013,6,29,913,617,176
2013,6,29,946,945,1
2013,6,29,1005,1005,0
2013,6,29,1028,959,29
2013,6,29,1108,1112,-4
2013,6,29,1145,1150,-5
2013,6,29,1203,1029,94
2013,6,29,1243,1209,34
2013,6,29,1258,1300,-2
2013,6,29,1333,1330,3
2013,6,29,1402,1359,3
2013,6,29,1432,1435,-3
2013,6,29,1456,1500,-4
2013,6,29,1514,1429,45
2013,6,29,1535,1540,-5
2013,6,29,1559,1600,-1
2013,6,29,1619,1555,24
2013,6,29,1634,1530,64
2013,6,29,1706,1705,1
2013,6,29,1723,1705,18
2013,6,29,1741,1550,111
2013,6,29,1803,1805,-2
2013,6,29,1827,1824,3
2013,6,29,1852,1855,-3
2013,6,29,1922,1930,-8
2013,6,29,1946,1820,86
2013,6,29,2003,1958,5
2013,6,29,2042,2038,4
2013,6,29,2128,2120,8
2013,6,29,2214,2115,59
2013,6,29,,800,
2013,6,30,217,2359,138
2013,6,30,610,610,0
2013,6,30,636,640,-4
2013,6,30,658,700,-2
2013,6,30,725,725,0
2013,6,30,743,755,-12
2013,6,30,758,800,-2
2013,6,30,812,800,12
2013,6,30,835,835,0
2013,6,30,855,901,-6
2013,6,30,919,900,19
2013,6,30,937,945,-8
2013,6,30,1004,959,5
2013,6,30,1035,1029,6
2013,6,30,1059,1100,-1
2013,6,30,1140,1145,-5
2013,6,30,1159,1155,4
2013,6,30,1236,1239,-3
2013,6,30,1258,1300,-2
2013,6,30,1319,1259,20
2013,6,30,1353,1327,26
2013,6,30,1425,1430,-5
2013,6,30,1451,1455,-4
2013,6,30,1505,1456,9
2013,6,30,1535,1529,6
2013,6,30,1620,1605,15
2013,6,30,1657,1700,-3
2013,6,30,1735,1729,6
2013,6,30,1800,1727,33
2013,6,30,1827,1830,-3
2013,6,30,1855,1415,280
2013,6,30,1918,1820,58
2013,6,30,1934,1855,39
2013,6,30,1959,1729,150
2013,6,30,2022,2026,-4
2013,6,30,2043,1659,224
2013,6,30,2111,1750,201
2013,6,30,2137,1837,180
2013,6,30,2157,2119,38
2013,6,30,2225,2100,85
2013,6,30,2259,2100,119
2013,6,30,2359,2110,169
2013,6,30,,1954,
2013,6,30,,1857,
2013,6,30,,1835,
2013,6,30,,1500,
2013,7,1,107,2245,142
2013,7,1,600,600,0
2013,7,1,615,615,0
2013,7,1,635,640,-5
2013,7,1,658,600,58
2013,7,1,711,715,-4
2013,7,1,733,735,-2
2013,7,1,752,800,-8
2013,7,1,802,750,12
2013,7,1,822,825,-3
2013,7,1,843,849,-6
2013,7,1,856,900,-4
2013,7,1,935,900,35
2013,7,1,1012,635,217
2013,7,1,1034,1035,-1
2013,7,1,1057,1050,7
2013,7,1,1127,1130,-3
2013,7,1,1212,1014,118
2013,7,1,1251,1115,96
2013,7,1,1311,1237,34
2013,7,1,1345,1200,105
2013,7,1,1412,1241,91
2013,7,1,1439,1155,164
2013,7,1,1500,1400,60
2013,7,1,1519,1440,39
2013,7,1,1537,1520,17
2013,7,1,1600,1545,15
2013,7,1,1618,1600,18
2013,7,1,1633,1538,55
2013,7,1,1702,1630,32
2013,7,1,1724,1722,2
2013,7,1,1743,1250,293
2013,7,1,1803,1629,94
2013,7,1,1828,1705,83
2013,7,1,1844,1703,101
2013,7,1,1918,1835,43
2013,7,1,1931,1615,196
2013,7,1,1959,1708,171
2013,7,1,2017,1930,47
2013,7,1,2043,2000,43
2013,7,1,2106,1854,132
2013,7,1,2135,2124,11
2013,7,1,2223,2128,55
2013,7,1,2319,2300,19
2013,7,1,,1429,
2013,7,1,,1620,
2013,7,1,,2135,
2013,7,1,,1055,
2013,7,2,40,2245,115
2013,7,2,556,600,-4
2013,7,2,610,610,0
2013,7,2,632,630,2
2013,7,2,657,700,-3
2013,7,2,714,645,29
2013,7,2,732,642,50
2013,7,2,753,800,-7
2013,7,2,801,800,1
2013,7,2,821,829,-8
2013,7,2,837,840,-3
2013,7,2,858,900,-2
2013,7,2,920,930,-10
2013,7,2,953,929,24
2013,7,2,1010,1000,10
2013,7,2,1030,945,45
2013,7,2,1058,1100,-2
2013,7,2,1129,1130,-1
2013,7,2,1155,1200,-5
2013,7,2,1215,1145,30
2013,7,2,1249,1250,-1
2013,7,2,1259,1300,-1
2013,7,2,1336,1325,11
2013,7,2,1356,1359,-3
2013,7,2,1432,1430,2
2013,7,2,1452,1448,4
2013,7,2,1459,1459,0
2013,7,2,1519,1525,-6
2013,7,2,1539,1535,4
2013,7,2,1558,1604,-6
2013,7,2,1612,1610,2
2013,7,2,1631,1630,1
2013,7,2,1655,1702,-7
2013,7,2,1716,1629,47
2013,7,2,1742,1735,7
2013,7,2,1758,1729,29
2013,7,2,1815,1720,55
2013,7,2,1830,1835,-5
2013,7,2,1856,1825,31
2013,7,2,1912,1845,27
2013,7,2,1933,1910,23
2013,7,2,1959,1819,100
2013,7,2,2033,2040,-7
2013,7,2,2115,2054,21
2013,7,2,2144,2115,29
2013,7,2,2218,2126,52
2013,7,2,2348,2300,48
2013,7,2,,1700,
2013,7,3,557,600,-3
2013,7,3,609,610,-1
2013,7,3,629,623,6
2013,7,3,651,650,1
2013,7,3,704,705,-1
2013,7,3,724,730,-6
2013,7,3,743,730,13
2013,7,3,755,759,-4
2013,7,3,809,815,-6
2013,7,3,825,830,-5
2013,7,3,844,850,-6
2013,7,3,859,903,-4
2013,7,3,923,930,-7
2013,7,3,948,950,-2
2013,7,3,1007,1003,4
2013,7,3,1028,1030,-2
2013,7,3,1059,1100,-1
2013,7,3,1135,1139,-4
2013,7,3,1153,1159,-6
2013,7,3,1213,1209,4
2013,7,3,1245,1249,-4
2013,7,3,1302,1259,3
2013,7,3,1336,1345,-9
2013,7,3,1404,1400,4
2013,7,3,1438,1435,3
2013,7,3,1452,1448,4
2013,7,3,1510,1411,59
2013,7,3,1528,1510,18
2013,7,3,1554,1530,24
2013,7,3,1611,1459,72
2013,7,3,1627,1620,7
2013,7,3,1645,1630,15
2013,7,3,1701,1600,61
2013,7,3,1719,1720,-1
2013,7,3,1736,1715,21
2013,7,3,1753,1745,8
2013,7,3,1815,1544,151
2013,7,3,1831,1734,57
2013,7,3,1849,1735,74
2013,7,3,1911,1855,16
2013,7,3,1929,1929,0
2013,7,3,2006,1940,26
2013,7,3,2032,1755,157
2013,7,3,2051,2025,26
2013,7,3,2127,2130,-3
2013,7,3,2155,2059,56
2013,7,3,2223,2142,41
2013,7,3,2311,2245,26
2013,7,3,,1135,
2013,7,4,559,600,-1
2013,7,4,618,618,0
2013,7,4,642,635,7
2013,7,4,704,647,17
2013,7,4,732,735,-3
2013,7,4,754,800,-6
2013,7,4,809,810,-1
2013,7,4,826,835,-9
2013,7,4,854,900,-6
2013,7,4,910,910,0
2013,7,4,948,959,-11
2013,7,4,1009,1015,-6
2013,7,4,1030,1030,0
2013,7,4,1106,1108,-2
2013,7,4,1124,1130,-6
2013,7,4,1156,1139,17
2013,7,4,1231,1241,-10
2013,7,4,1256,1300,-4
2013,7,4,1318,1315,3
2013,7,4,1349,1350,-1
2013,7,4,1424,1431,-7
2013,7,4,1451,1448,3
2013,7,4,1506,1449,17
2013,7,4,1530,1520,10
2013,7,4,1556,1530,26
2013,7,4,1612,1555,17
2013,7,4,1643,1630,13
2013,7,4,1700,1705,-5
2013,7,4,1719,1720,-1
2013,7,4,1741,1721,20
2013,7,4,1816,1820,-4
2013,7,4,1845,1830,15
2013,7,4,1917,1930,-13
2013,7,4,2000,2000,0
2013,7,4,2048,2050,-2
2013,7,4,2130,2140,-10
2013,7,4,,1500,
2013,7,5,600,600,0
2013,7,5,628,630,-2
2013,7,5,655,700,-5
2013,7,5,722,725,-3
2013,7,5,748,750,-2
2013,7,5,807,815,-8
2013,7,5,829,752,37
2013,7,5,851,853,-2
2013,7,5,909,915,-6
2013,7,5,943,945,-2
2013,7,5,1008,1015,-7
2013,7,5,1030,1029,1
2013,7,5,1058,1100,-2
2013,7,5,1125,1130,-5
2013,7,5,1155,1200,-5
2013,7,5,1233,1230,3
2013,7,5,1253,1259,-6
2013,7,5,1313,1315,-2
2013,7,5,1349,1359,-10
2013,7,5,1404,1359,5
2013,7,5,1437,1440,-3
2013,7,5,1454,1455,-1
2013,7,5,1509,1459,10
2013,7,5,1528,1505,23
2013,7,5,1543,1545,-2
2013,7,5,1559,1559,0
2013,7,5,1620,1430,110
2013,7,5,1637,1606,31
2013,7,5,1700,1700,0
2013,7,5,1717,1720,-3
2013,7,5,1738,1734,4
2013,7,5,1800,1800,0
2013,7,5,1824,1815,9
2013,7,5,1844,1630,134
2013,7,5,1908,1849,19
2013,7,5,1930,1905,25
2013,7,5,1949,1955,-6
2013,7,5,2030,2045,-15
2013,7,5,2111,2110,1
2013,7,5,2144,2150,-6
2013,7,5,,800,
2013,7,6,555,600,-5
2013,7,6,616,615,1
2013,7,6,634,639,-5
2013,7,6,657,700,-3
2013,7,6,721,730,-9
2013,7,6,745,751,-6
2013,7,6,800,800,0
2013,7,6,816,818,-2
2013,7,6,838,841,-3
2013,7,6,857,900,-3
2013,7,6,920,930,-10
2013,7,6,954,911,43
2013,7,6,1022,1030,-8
2013,7,6,1046,1055,-9
2013,7,6,1119,1120,-1
2013,7,6,1148,1155,-7
2013,7,6,1207,1209,-2
2013,7,6,1248,1245,3
2013,7,6,1312,1310,2
2013,7,6,1336,1345,-9
2013,7,6,1418,1420,-2
2013,7,6,1448,1455,-7
2013,7,6,1457,1505,-8
2013,7,6,1517,1456,21
2013,7,6,1539,1545,-6
2013,7,6,1600,1605,-5
2013,7,6,1620,1604,16
2013,7,6,1637,1635,2
2013,7,6,1702,1700,2
2013,7,6,1727,1725,2
2013,7,6,1750,1730,20
2013,7,6,1817,1815,2
2013,7,6,1835,1820,15
2013,7,6,1859,1855,4
2013,7,6,1929,1930,-1
2013,7,6,1955,1930,25
2013,7,6,2024,2029,-5
2013,7,6,2112,2115,-3
2013,7,6,2206,2146,20
2013,7,6,,730,
2013,7,7,24,2040,224
2013,7,7,544,545,-1
2013,7,7,611,615,-4
2013,7,7,637,640,-3
2013,7,7,656,655,1
2013,7,7,731,730,1
2013,7,7,750,752,-2
2013,7,7,759,800,-1
2013,7,7,816,825,-9
2013,7,7,842,835,7
2013,7,7,900,900,0
2013,7,7,926,930,-4
2013,7,7,951,945,6
2013,7,7,1019,1020,-1
2013,7,7,1050,933,77
2013,7,7,1109,1110,-1
2013,7,7,1145,1149,-4
2013,7,7,1159,1209,-10
2013,7,7,1240,1245,-5
2013,7,7,1259,755,304
2013,7,7,1319,1325,-6
2013,7,7,1345,1350,-5
2013,7,7,1412,1345,27
2013,7,7,1441,1415,26
2013,7,7,1456,1440,16
2013,7,7,1504,1436,28
2013,7,7,1519,1511,8
2013,7,7,1537,1545,-8
2013,7,7,1556,1559,-3
2013,7,7,1618,1530,48
2013,7,7,1643,1641,2
2013,7,7,1659,1700,-1
2013,7,7,1729,1709,20
2013,7,7,1755,1705,50
2013,7,7,1818,1710,68
2013,7,7,1850,1815,35
2013,7,7,1917,1706,131
2013,7,7,1957,1755,122
2013,7,7,2023,1935,48
2013,7,7,2059,1800,179
2013,7,7,2123,1910,133
2013,7,7,2145,2059,46
2013,7,7,2227,2045,102
2013,7,7,2306,1835,271
2013,7,7,2354,1855,299
2013,7,7,,1857,
2013,7,7,,2000,
2013,7,8,555,600,-5
2013,7,8,608,600,8
2013,7,8,628,630,-2
2013,7,8,646,644,2
2013,7,8,701,645,16
2013,7,8,724,715,9
2013,7,8,746,750,-4
2013,7,8,759,800,-1
2013,7,8,815,800,15
2013,7,8,832,829,3
2013,7,8,858,905,-7
2013,7,8,915,915,0
2013,7,8,943,930,13
2013,7,8,1000,959,1
2013,7,8,1031,1035,-4
2013,7,8,1056,1049,7
2013,7,8,1113,1115,-2
2013,7,8,1137,1135,2
2013,7,8,1200,1155,5
2013,7,8,1226,1230,-4
2013,7,8,1248,1250,-2
2013,7,8,1315,1255,20
2013,7,8,1341,1340,1
2013,7,8,1416,1417,-1
2013,7,8,1443,1333,70
2013,7,8,1457,1459,-2
2013,7,8,1517,1520,-3
2013,7,8,1538,1529,9
2013,7,8,1556,1245,191
2013,7,8,1612,1510,62
2013,7,8,1635,1630,5
2013,7,8,1700,1529,91
2013,7,8,1720,1604,76
2013,7,8,1739,1655,44
2013,7,8,1804,1710,54
2013,7,8,1829,1725,64
2013,7,8,1851,1620,151
2013,7,8,1920,1824,56
2013,7,8,1940,1755,105
2013,7,8,1958,1735,143
2013,7,8,2018,2000,18
2013,7,8,2048,2007,41
2013,7,8,2126,1920,126
2013,7,8,2151,1940,131
2013,7,8,2215,1825,230
2013,7,8,2242,2130,72
2013,7,8,2323,2155,88
2013,7,8,,1955,
2013,7,8,,1625,
2013,7,8,,2000,
2013,7,9,557,600,-3
2013,7,9,601,600,1
2013,7,9,626,630,-4
2013,7,9,645,647,-2
2013,7,9,659,700,-1
2013,7,9,724,650,34
2013,7,9,742,745,-3
2013,7,9,753,800,-7
2013,7,9,805,800,5
2013,7,9,823,830,-7
2013,7,9,840,840,0
2013,7,9,857,901,-4
2013,7,9,922,853,29
2013,7,9,950,915,35
2013,7,9,1013,1014,-1
2013,7,9,1029,1034,-5
2013,7,9,1100,1100,0
2013,7,9,1122,1049,33
2013,7,9,1153,1155,-2
2013,7,9,1214,1200,14
2013,7,9,1244,1250,-6
2013,7,9,1258,1259,-1
2013,7,9,1321,1312,9
2013,7,9,1350,1349,1
2013,7,9,1424,1411,13
2013,7,9,1444,1445,-1
2013,7,9,1457,1459,-2
2013,7,9,1516,1430,46
2013,7,9,1535,1530,5
2013,7,9,1551,1540,11
2013,7,9,1612,1559,13
2013,7,9,1635,1555,40
2013,7,9,1700,1620,40
2013,7,9,1724,1641,43
2013,7,9,1744,1730,14
2013,7,9,1759,1736,23
2013,7,9,1822,1735,47
2013,7,9,1837,1829,8
2013,7,9,1911,1830,41
2013,7,9,1931,1800,91
